"PFN1","CAP2"
"PFN1","KIF5A"
"PFN1","DBN1"
"PFN1","FHDC1"
"PFN1","INF2"
"PFN1","ENSP00000382600"
"PFN1","KIF5C"
"PFN1","CAPZA1"
"PFN1","CAPZA3"
"PFN1","ENSP00000385345"
"PFN1","ARHGEF28"
"PFN1","ENSP00000329964"
"PFN1","ENSP00000378430"
"PFN1","MYPOP"
"SNX3","VPS26A"
"SNX3","VPS35"
"SNX3","SNX2"
"SNX3","SNX1"
"SNX3","ENSP00000380795"
"SNX3","SNX4"
"SNX3","UEVLD"
"SNX3","TM9SF2"
"SNX3","HGS"
"SNX3","TSG101"
"SNX3","CHMP4B"
"SNX3","CHMP4A"
"SNX3","SNX7"
"SNX3","STX11"
"SNX3","SCNN1A"
"SNX3","VPS26B"
"ATP6V0B","SSR2"
"ATP6V0B","ATP6V0C"
"ATP6V0B","RPN2"
"ATP6V0B","ATP6V1A"
"ATP6V0B","SEL1L"
"ATP6V0B","TECR"
"ATP6V0B","NET1"
"ATP6V0B","SURF4"
"ATP6V0B","ATP6V1G1"
"ATP6V0B","TCIRG1"
"ATP6V0B","CALM2"
"ATP6V0B","CALM3"
"ATP6V0B","ATP6V1H"
"ATP6V0B","ATP6V0A4"
"ATP6V0B","ATP6V0A1"
"ATP6V0B","ATP6V0A2"
"ATP6V0B","PPP6R3"
"ATP6V0B","PCSK5"
"ATP6V0B","PCSK7"
"ATP6V0B","ITSN1"
"ATP6V0B","KIAA0141"
"ATP6V0B","ITSN2"
"ATP6V0B","ATP6V1B1"
"ATP6V0B","FURIN"
"ATP6V0B","CIB1"
"ATP6V0B","PCSK6"
"ATP6V0B","ATP6V1G2"
"ATP6V0B","ATP6V1G3"
"ATP6V0B","PCSK2"
"ATP6V0B","PCSK1"
"ATP6V0B","PPP6R2"
"ATP6V0B","ARHGEF28"
"ATP6V0B","ARHGEF3"
"ATP6V0B","SEL1L2"
"ATP6V0B","LRP2BP"
"ATP6V0B","SEL1L3"
"STX10","STX5"
"STX10","CADPS"
"STX10","ENSP00000420824"
"STX10","ARF4"
"STX10","YIPF5"
"STX10","GOSR1"
"STX10","VPS54"
"STX10","NUP35"
"STX10","TVP23B"
"STX10","SCFD1"
"STX10","AP3D1"
"STX10","GOSR2"
"STX10","SEC22C"
"STX10","SEC22A"
"STX10","BET1L"
"STX10","VPS45"
"STX10","CTSD"
"STX10","VPS39"
"STX10","USE1"
"STX10","SUCO"
"STX10","NAPA"
"STX10","NAPB"
"STX10","PTRH1"
"STX10","TGFBRAP1"
"STX10","SNAP25"
"STX10","DNAJC13"
"STX10","VPS33A"
"STX10","STX8"
"STX10","VPS41"
"STX10","VPS33B"
"STX10","VPS16"
"STX10","STX17"
"STX10","TVP23A"
"STX10","YIPF7"
"STX10","STX18"
"STX10","RAB6C"
"STX10","ENSP00000380148"
"STX10","YIPF4"
"STX10","VPS52"
"STX10","ENSP00000251312"
"STX10","VPS53"
"STX10","RAB6A"
"STX10","RAB6B"
"STX10","ENSP00000414502"
"RAP2A","ARF3"
"RAP2A","KDELR2"
"RAP2A","TMEM33"
"RAP2A","ARF1"
"RAP2A","HSD17B12"
"RAP2A","KDELR1"
"RAP2A","ENSP00000406863"
"RAP2A","ARF4"
"RAP2A","TM7SF2"
"RAP2A","NEDD4"
"RAP2A","RALA"
"RAP2A","EIF3D"
"RAP2A","GABARAPL2"
"RAP2A","ENSP00000342059"
"RAP2A","RUNDC3A"
"RAP2A","ARHGAP29"
"RAP2A","UBE2R2"
"RAP2A","RAPGEF4"
"RAP2A","RAPGEF3"
"RAP2A","RASIP1"
"RAP2A","RAPGEF5"
"CANX","COPB1"
"CANX","PEF1"
"CANX","DDOST"
"CANX","BCAP31"
"CANX","RPN2"
"CANX","RER1"
"CANX","EPS15"
"CANX","CALR"
"CANX","VCP"
"CANX","SMPD2"
"CANX","AMFR"
"CANX","ENSP00000324892"
"CANX","ACSL3"
"CANX","SGIP1"
"CANX","CTSL"
"CANX","SPTLC1"
"CANX","TMEM30A"
"CANX","PIGK"
"CANX","DPM1"
"CANX","ERN2"
"CANX","ERN1"
"CANX","ALG5"
"CANX","ALG8"
"CANX","ENSP00000373973"
"CANX","CTSD"
"CANX","CD3D"
"CANX","PSTPIP1"
"CANX","RTN4"
"CANX","SEC63"
"CANX","MTNR1B"
"CANX","MTNR1A"
"CANX","SYP"
"CANX","ACSL4"
"CANX","MAGT1"
"CANX","ENSP00000365570"
"CANX","OMA1"
"CANX","ENSP00000347930"
"CANX","SUCO"
"CANX","UBXN4"
"CANX","TMED5"
"CANX","RTN1"
"CANX","SERP1"
"CANX","KIAA1109"
"CANX","ZMPSTE24"
"CANX","EBI3"
"CANX","GAA"
"CANX","ENSP00000278752"
"CANX","PIGU"
"CANX","PGAP1"
"CANX","VPS4A"
"CANX","GAS7"
"CANX","PSTPIP2"
"CANX","LPGAT1"
"CANX","FCHO1"
"CANX","FCHO2"
"CANX","GANAB"
"CANX","MBTPS1"
"CANX","GOLGA2"
"CANX","PIGG"
"CANX","MINPP1"
"CANX","ENSP00000221167"
"CANX","MOGS"
"CANX","ANKRD45"
"CANX","SLC9C2"
"CANX","PGAP3"
"CANX","NAGLU"
"CANX","SVIP"
"CANX","PGAP2"
"CANX","GANC"
"CANX","LCT"
"CANX","CHP1"
"CANX","SI"
"CANX","KIAA1161"
"CANX","ENSP00000420449"
"CANX","LCLAT1"
"ATP6V1F","ATP6V0D1"
"ATP6V1F","ATP8A2"
"ATP6V1F","ATP8A1"
"ATP6V1F","ATP6V1A"
"ATP6V1F","ATP6AP2"
"ATP6V1F","VMA21"
"ATP6V1F","ATP6V1C1"
"ATP6V1F","ATP6V1G1"
"ATP6V1F","TCIRG1"
"ATP6V1F","ATP6V0D2"
"ATP6V1F","ATP6V1H"
"ATP6V1F","ATP6AP1"
"ATP6V1F","ATP6V1D"
"ATP6V1F","ATP6V1E1"
"ATP6V1F","ATP6V0A4"
"ATP6V1F","ATP6V0A1"
"ATP6V1F","ATP6V0A2"
"ATP6V1F","ATP6V1E2"
"ATP6V1F","ATP6V1B1"
"ATP6V1F","CIB1"
"ATP6V1F","BRINP1"
"ATP6V1F","ATP6V1G2"
"ATP6V1F","ATP6V1C2"
"ATP6V1F","ATP6V1G3"
"ATP6V1F","ATP6AP1L"
"ATP6V1F","ENSP00000283558"
"ATP6V1F","TMEM199"
"COPB1","COPZ1"
"COPB1","ARFGEF1"
"COPB1","COPE"
"COPB1","ENSP00000263200"
"COPB1","ARFGAP3"
"COPB1","ARCN1"
"COPB1","CLTC"
"COPB1","ARF1"
"COPB1","ENSP00000282606"
"COPB1","ENSP00000295110"
"COPB1","SCD5"
"COPB1","ENSP00000327309"
"COPB1","COPB2"
"COPB1","KDELR1"
"COPB1","GBF1"
"COPB1","SCD"
"COPB1","ARFGEF2"
"COPB1","SAR1A"
"COPB1","ATP8A2"
"COPB1","ATP8A1"
"COPB1","ENSP00000408971"
"COPB1","ENSP00000420824"
"COPB1","RPN1"
"COPB1","EPS15"
"COPB1","MOB1A"
"COPB1","TECR"
"COPB1","SMURF2"
"COPB1","SMURF1"
"COPB1","NEDD4"
"COPB1","ERGIC2"
"COPB1","SACM1L"
"COPB1","HECW2"
"COPB1","WWP1"
"COPB1","WWP2"
"COPB1","ITCH"
"COPB1","HECW1"
"COPB1","NEDD4L"
"COPB1","HLA-DPB1"
"COPB1","RALBP1"
"COPB1","RHOQ"
"COPB1","REPS1"
"COPB1","ENSP00000005279"
"COPB1","COPG1"
"COPB1","COPA"
"COPB1","ENSP00000393912"
"COPB1","MAP1LC3A"
"COPB1","GOSR2"
"COPB1","SEC22C"
"COPB1","SEC22A"
"COPB1","BET1L"
"COPB1","SLC27A2"
"COPB1","SEC11A"
"COPB1","SEC11C"
"COPB1","TMED10"
"COPB1","TMED9"
"COPB1","GOLPH3"
"COPB1","DHPS"
"COPB1","OCRL"
"COPB1","VPS18"
"COPB1","SEC62"
"COPB1","DDHD2"
"COPB1","SLC27A5"
"COPB1","ERGIC3"
"COPB1","ERGIC1"
"COPB1","CLGN"
"COPB1","GOLPH3L"
"COPB1","MOB1B"
"COPB1","SLC27A1"
"COPB1","SLC27A6"
"COPB1","SLC27A4"
"COPB1","OR4C11"
"COPB1","OR2B11"
"COPB1","TECRL"
"COPB1","TMCO4"
"SEC14L5","ARF3"
"SEC14L5","ARL1"
"SEC14L5","RAB11A"
"SEC14L5","ENSP00000271657"
"SEC14L5","ARF1"
"SEC14L5","ASAP2"
"SEC14L5","RAB1B"
"SEC14L5","ENSP00000326884"
"SEC14L5","RAB11B"
"SEC14L5","STX16"
"SEC14L5","STX12"
"SEC14L5","RAB1A"
"SEC14L5","ENSP00000406863"
"SEC14L5","ENSP00000245541"
"SEC14L5","ARF4"
"SEC14L5","GGA1"
"SEC14L5","GDI2"
"SEC14L5","SC5D"
"SEC14L5","HMGCR"
"SEC14L5","TBC1D22A"
"SEC14L5","TBC1D22B"
"SEC14L5","SACM1L"
"SEC14L5","EXOC4"
"SEC14L5","PLD2"
"SEC14L5","PAK1"
"SEC14L5","VAMP2"
"SEC14L5","PLD1"
"SEC14L5","STXBP3"
"SEC14L5","GOSR1"
"SEC14L5","AP1G1"
